,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
1082,08/07/2019,770320.0,01/01/1985,2001.0,777.0,2.0,3.0,3.0,6001 REIGER AVE,75214.0,TX,DALLAS
1083,28/07/2019,662850.0,01/01/1985,2001.0,634.0,3.0,3.0,3.0,9900 STRAIT LN,75220.0,TX,DALLAS
1084,28/06/2019,445820.0,01/01/1985,2001.0,539.0,1.0,3.0,2.0,2700 CATHERINE ST,75211.0,TX,DALLAS
1085,10/06/2019,411240.0,01/01/1981,2001.0,573.0,1.0,3.0,2.0,5001 DORIERED ST,75201.0,TX,DALLAS
1086,04/07/2019,267620.0,01/01/1981,2001.0,622.0,1.0,4.0,2.0,3001 CLYMER ST,75212.0,TX,DALLAS
1087,16/07/2019,537570.0,01/01/1981,2001.0,808.0,2.0,5.0,2.0,1700 DORFSPRING ST,75217.0,TX,DALLAS
1088,03/07/2019,125610.0,01/01/1981,2001.0,445.0,1.0,3.0,1.0,3701 CRANE ST,75212.0,TX,DALLAS
1089,07/06/2019,336820.0,01/01/1980,2001.0,555.0,1.0,3.0,2.0,2100 FLORA ST,75201.0,TX,DALLAS
1090,14/08/2019,625750.0,01/01/1979,2001.0,988.0,1.0,3.0,2.0,2100 CINDY LN,75229.0,TX,DALLAS
1091,13/08/2019,903450.0,01/01/1979,2001.0,1027.0,2.0,3.0,3.0,1601 MARIPOSA DR,75228.0,TX,DALLAS
1092,13/08/2019,1118250.0,01/01/1979,2001.0,1030.0,1.0,4.0,3.0,8930 BELROSE PL,75228.0,TX,DALLAS
1093,21/06/2019,205460.0,01/01/1979,2001.0,588.0,1.0,5.0,2.0,600 STRONG ST,75208.0,TX,DALLAS
1094,14/07/2019,348660.0,01/01/1978,2001.0,411.0,1.0,3.0,2.0,7900 SAIPAN ST,75216.0,TX,DALLAS
1095,25/07/2019,832630.0,01/01/1977,2001.0,878.0,2.0,5.0,2.0,1119 BALLY MOTE DR,75218.0,TX,DALLAS
1096,21/07/2019,1713710.0,01/01/1977,2001.0,954.0,3.0,3.0,3.0,6300 BELLBROOK DR,75217.0,TX,DALLAS
1097,26/06/2019,321780.0,01/01/1977,2001.0,643.0,1.0,4.0,2.0,4300 DFW TPKE,75211.0,TX,DALLAS
1098,06/08/2019,3800840.0,01/01/1977,2001.0,2198.0,1.0,5.0,6.0,3900 WARRINGTON DR,75227.0,TX,DALLAS
1099,28/07/2019,480480.0,01/01/1977,2001.0,713.0,2.0,3.0,2.0,3600 BELVEDERE CT,75219.0,TX,DALLAS
1100,24/06/2019,298530.0,01/01/1977,2001.0,704.0,1.0,3.0,3.0,4501 POMONA RD,75209.0,TX,DALLAS
1101,06/07/2019,662770.0,01/01/1976,2001.0,924.0,2.0,4.0,2.0,7100 CIRCLE DR,75214.0,TX,DALLAS
1102,07/07/2019,251570.0,01/01/1976,2001.0,631.0,1.0,4.0,2.0,6100 SARATOGA CIR,75214.0,TX,DALLAS
1103,07/07/2019,492310.0,01/01/1976,2001.0,896.0,1.0,3.0,2.0,6800 REDSTART LN,75214.0,TX,DALLAS
1104,05/08/2019,767490.0,01/01/1967,2001.0,942.0,1.0,5.0,3.0,6900 ALLVIEW LN,75227.0,TX,DALLAS
1105,13/08/2019,370150.0,01/01/1966,2001.0,658.0,1.0,4.0,2.0,9401 CREEL CREEK CIR,75228.0,TX,DALLAS
1106,07/08/2019,170690.0,01/01/1965,2001.0,378.0,2.0,2.0,1.0,1 BRAEMORE PL,75230.0,TX,DALLAS
1107,25/07/2019,684960.0,01/01/1964,2001.0,1049.0,1.0,5.0,3.0,900 RUSTIC CIR,75218.0,TX,DALLAS
1108,03/07/2019,279310.0,01/01/1964,2001.0,463.0,1.0,4.0,1.0,2300 CHINKAPIN WAY,75212.0,TX,DALLAS
1109,25/06/2019,293420.0,01/01/1963,2001.0,527.0,1.0,3.0,2.0,2300 GLENDA LN,75229.0,TX,DALLAS
1110,17/06/2019,644180.0,01/01/1963,2001.0,826.0,1.0,4.0,3.0,4201 GLENAIRE DR,75229.0,TX,DALLAS
1111,04/07/2019,460160.0,01/01/1960,2001.0,1015.0,1.0,5.0,3.0,2000 POSTAL WAY,75212.0,TX,DALLAS
1112,28/07/2019,353320.0,01/01/1960,2001.0,552.0,2.0,3.0,2.0,4100 MAISON RDG,75219.0,TX,DALLAS
1113,29/07/2019,362690.0,01/01/1959,2001.0,485.0,1.0,3.0,2.0,9900 JAMESON DR,75220.0,TX,DALLAS
1114,06/08/2019,617130.0,01/01/1959,2001.0,564.0,1.0,4.0,2.0,8100 ELAINE DR,75227.0,TX,DALLAS
1115,04/07/2019,268180.0,01/01/1959,2001.0,524.0,1.0,3.0,2.0,2601 CAROLWOOD LN,75212.0,TX,DALLAS
1116,10/07/2019,272600.0,01/01/1958,2001.0,616.0,1.0,3.0,2.0,2301 KEELER ST,75215.0,TX,DALLAS
1117,14/08/2019,1250910.0,01/01/1957,2001.0,954.0,1.0,4.0,3.0,5800 CANTERVIEW CIR,75228.0,TX,DALLAS
1118,17/07/2019,225610.0,01/01/1957,2001.0,326.0,1.0,2.0,1.0,10300 SPRINGHAVEN DR,75217.0,TX,DALLAS
1119,17/07/2019,466350.0,01/01/1955,2001.0,613.0,2.0,5.0,2.0,9400 LIMESTONE DR,75217.0,TX,DALLAS
1120,31/07/2019,415730.0,01/01/1955,2001.0,381.0,1.0,3.0,1.0,1101 EDWARDS CIR,75224.0,TX,DALLAS
1121,25/06/2019,675410.0,01/01/1954,2001.0,875.0,1.0,4.0,3.0,5401 GREENBRIER DR,75209.0,TX,DALLAS
1122,02/07/2019,969360.0,01/01/1953,2001.0,1061.0,2.0,3.0,4.0,4500 BRIDGEWATER LN,75211.0,TX,DALLAS
1123,04/07/2019,460280.0,01/01/1953,2001.0,826.0,1.0,3.0,2.0,6400 RIDGEMONT DR,75214.0,TX,DALLAS
1124,21/06/2019,327100.0,01/01/1953,2001.0,418.0,1.0,3.0,1.0,11200 LEACHMAN CIR,75229.0,TX,DALLAS
1125,07/08/2019,661630.0,01/01/1952,2001.0,674.0,1.0,4.0,2.0,2500 FONVILLE DR,75227.0,TX,DALLAS
1126,25/06/2019,486670.0,01/01/1951,2001.0,515.0,1.0,2.0,2.0,6800 MABEL AVE,75209.0,TX,DALLAS
1127,30/07/2019,268070.0,01/01/1951,2001.0,369.0,1.0,3.0,2.0,619 HILL AVE,75223.0,TX,DALLAS
1128,18/06/2019,576660.0,01/01/1950,2001.0,552.0,1.0,3.0,2.0,6550 SHADY BROOK LN,75206.0,TX,DALLAS
1129,07/06/2019,790100.0,01/01/1949,2001.0,832.0,1.0,3.0,3.0,2701 FLYNN ST,75201.0,TX,DALLAS
1130,28/06/2019,531730.0,01/01/1949,2001.0,625.0,1.0,4.0,2.0,2700 ASTER ST,75211.0,TX,DALLAS
1131,28/06/2019,607190.0,01/01/1949,2001.0,439.0,1.0,3.0,1.0,4000 PENROD AVE,75211.0,TX,DALLAS
1132,11/06/2019,485620.0,01/01/1945,2001.0,573.0,1.0,2.0,2.0,1339 MORRELL AVE,75203.0,TX,DALLAS
1133,02/07/2019,405930.0,01/01/1944,2001.0,308.0,1.0,2.0,1.0,4700 WISTERIA ST,75211.0,TX,DALLAS
1134,17/06/2019,241240.0,01/01/1943,2001.0,631.0,1.0,3.0,1.0,4200 SAN GABRIEL DR,75229.0,TX,DALLAS
1135,02/07/2019,327430.0,01/01/1943,2001.0,305.0,1.0,2.0,1.0,1200 PARRAL PLZ,75211.0,TX,DALLAS
1136,30/07/2019,309660.0,01/01/1942,2001.0,555.0,2.0,3.0,1.0,401 MONTE VISTA DR,75223.0,TX,DALLAS
1137,08/07/2019,151150.0,01/01/1942,2001.0,332.0,2.0,3.0,1.0,4200 REAUMUR DR,75229.0,TX,DALLAS
1138,14/07/2019,402380.0,01/01/1941,2001.0,405.0,1.0,2.0,1.0,1800 STOVALL DR,75216.0,TX,DALLAS
1139,07/08/2019,185550.0,01/01/1941,2001.0,518.0,2.0,5.0,1.0,9623 ALTACREST DR,75227.0,TX,DALLAS
1140,25/07/2019,1300970.0,01/01/1939,2001.0,1073.0,3.0,5.0,4.0,10000 LOSA DR,75218.0,TX,DALLAS
1141,14/07/2019,588180.0,01/01/1935,2001.0,799.0,2.0,4.0,2.0,1201 HUDSPETH AVE,75216.0,TX,DALLAS
1142,25/06/2019,400.0,01/01/1928,2001.0,1052.0,2.0,4.0,4.0,2933 CARRIZO ST,75229.0,TX,DALLAS
1143,12/06/2019,477380.0,01/01/1923,2001.0,326.0,1.0,2.0,1.0,1501 LOUISIANA AVE,75203.0,TX,DALLAS
1144,23/07/2019,207270.0,01/01/1921,2001.0,582.0,2.0,2.0,2.0,1600 CANARY ISLAND CT,75217.0,TX,DALLAS
1145,2030-06-19 00:00:00,549014.5,01/01/1920,2001.0,558.0,2.0,4.0,1.0,3100 LATTA CIR,75227.0,TX,DALLAS
1146,15/08/2019,549014.5,01/01/1917,2001.0,710.0,2.0,3.0,3.0,3500 MIDPINES DR,75229.0,TX,DALLAS
1147,27/06/2019,549014.5,01/01/1913,2001.0,689.0,2.0,4.0,2.0,DALLAS,DALLAS,DALLAS,DALLAS
1148,31/07/2019,755480.0,01/01/1911,2001.0,914.0,2.0,4.0,3.0,1501 NANTUCKETT DR,75224.0,TX,DALLAS
1149,14/07/2019,549014.5,01/01/1900,2001.0,475.0,2.0,3.0,2.0,1300 OAKLEY AVE,75216.0,TX,DALLAS
1150,28/07/2019,300090.0,01/01/1953,2000.0,341.0,2.0,2.0,1.0,4558 ROLAND AVE,75219.0,TX,DALLAS
1151,08/07/2019,715560.0,01/01/1953,2000.0,643.0,2.0,3.0,2.0,2400 AUBURN AVE,75214.0,TX,DALLAS
1152,10/06/2019,586310.0,01/01/1952,2000.0,610.0,2.0,2.0,1.0,601 EADS AVE,75203.0,TX,DALLAS
1153,08/07/2019,549014.5,01/01/1952,2000.0,372.0,2.0,3.0,1.0,6300 CLUB LAKE CT,75214.0,TX,DALLAS
1154,02/08/2019,549014.5,01/01/1952,2000.0,482.0,2.0,4.0,1.0,2801 VACHERIE LN,75227.0,TX,DALLAS
1155,08/07/2019,320950.0,01/01/1951,2000.0,616.0,2.0,3.0,2.0,2416 CONNECTICUT LN,75214.0,TX,DALLAS
1156,15/07/2019,570550.0,01/01/1951,2000.0,703.2,2.0,5.0,3.0,4201 DALTON DR,75216.0,TX,DALLAS
1157,13/08/2019,211720.0,01/01/1951,2000.0,357.0,2.0,3.0,2.0,2722 RUNNING BROOK LN,75228.0,TX,DALLAS
1158,16/07/2019,1460.0,01/01/1951,2000.0,640.0,2.0,5.0,2.0,3200 CAMELOT DR,75229.0,TX,DALLAS
1159,29/07/2019,200340.0,01/01/1951,2000.0,488.0,2.0,3.0,1.0,10000 GAYWOOD RD,75229.0,TX,DALLAS
1160,19/06/2019,157470.0,01/01/1950,2000.0,235.0,2.0,3.0,2.0,DALLAS,DALLAS,TX,DALLAS
1161,11/08/2019,457510.0,01/01/1950,2000.0,680.0,1.0,2.0,2.0,5501 MELSHIRE DR,75230.0,TX,DALLAS
1162,03/07/2019,381020.0,01/01/1949,2000.0,549.0,1.0,3.0,2.0,4000 ASH LEAF CT,75212.0,TX,DALLAS
1163,30/07/2019,358210.0,01/01/1948,2000.0,652.0,2.0,4.0,2.0,5601 PHILIP AVE,75223.0,TX,DALLAS
1164,03/07/2019,159180.0,01/01/1948,2000.0,287.0,1.0,2.0,1.0,5200 GALLAGHER ST,75212.0,TX,DALLAS
1165,25/07/2019,381480.0,01/01/1947,2000.0,539.0,1.0,3.0,2.0,11200 YORKMONT CIR,75218.0,TX,DALLAS
1166,13/08/2019,211060.0,01/01/1947,2000.0,387.0,1.0,3.0,1.0,2301 HILLSBORO AVE,75228.0,TX,DALLAS
1167,24/06/2019,212560.0,01/01/1945,2000.0,390.0,1.0,3.0,1.0,2000 HEARNE AVE,75208.0,TX,DALLAS
1168,09/07/2019,281610.0,01/01/1945,2000.0,335.0,1.0,2.0,1.0,2700 MEADOW ST,75215.0,TX,DALLAS
1169,21/06/2019,350810.0,01/01/1945,2000.0,241.0,1.0,1.0,1.0,1300 CLUB CIR,75208.0,TX,DALLAS
1170,23/07/2019,243090.0,01/01/1945,2000.0,274.0,1.0,2.0,1.0,9500 BROWNWOOD ST,75217.0,TX,DALLAS
1171,16/07/2019,220380.0,01/01/1944,2000.0,363.0,1.0,3.0,1.0,1900 GAYLORD DR,75217.0,TX,DALLAS
1172,02/07/2019,346980.0,01/01/1944,2000.0,780.0,1.0,4.0,2.0,5901 MARINE WAY,75211.0,TX,DALLAS
1173,16/07/2019,333170.0,01/01/1944,2000.0,259.0,1.0,2.0,1.0,8600 TONAWANDA DR,75217.0,TX,DALLAS
1174,09/07/2019,137950.0,01/01/1944,2000.0,296.0,1.0,1.0,1.0,1300 BRANCHWOOD PL,75215.0,TX,DALLAS
1175,13/08/2019,325920.0,01/01/1943,2000.0,277.0,1.0,2.0,1.0,8801 FOREST CLIFF DR,75228.0,TX,DALLAS
1176,13/08/2019,951910.0,01/01/1943,2000.0,1122.0,1.0,3.0,3.0,2301 CHART DR,75228.0,TX,DALLAS
1177,13/08/2019,161860.0,01/01/1942,2000.0,445.0,2.0,3.0,1.0,2127 OATES DR,75228.0,TX,DALLAS
1178,11/06/2019,331690.0,01/01/1942,2000.0,283.0,1.0,2.0,1.0,401 SPARKS ST,75203.0,TX,DALLAS
1179,30/07/2019,152490.0,01/01/1942,2000.0,302.0,1.0,2.0,1.0,1101 ELMDALE PL,75224.0,TX,DALLAS
1180,15/07/2019,419500.0,01/01/1941,2000.0,460.0,2.0,4.0,1.0,4801 PALODURO LN,75216.0,TX,DALLAS
1181,27/06/2019,401400.0,01/01/1941,2000.0,338.0,1.0,3.0,1.0,3600 MOUNT EVEREST ST,75211.0,TX,DALLAS
1182,28/07/2019,750730.0,01/01/1940,2000.0,594.0,2.0,3.0,2.0,3801 BEECHWOOD LN,75220.0,TX,DALLAS
1183,25/06/2019,423280.0,01/01/1940,2000.0,616.0,1.0,4.0,2.0,2801 TROY ST,75210.0,TX,DALLAS
1184,28/06/2019,516110.0,01/01/1939,2000.0,567.0,1.0,2.0,1.0,5201 HANDICAP CIR,75211.0,TX,DALLAS
1185,21/06/2019,240630.0,01/01/1939,2000.0,521.0,2.0,5.0,1.0,1100 CANTERBURY CT,75208.0,TX,DALLAS
1186,28/07/2019,423440.0,01/01/1936,2000.0,415.0,1.0,3.0,2.0,4323 DICKASON AVE,75219.0,TX,DALLAS
1187,06/08/2019,102990.0,01/01/1935,2000.0,296.0,1.0,2.0,1.0,8600 CEDAR POST CT,75227.0,TX,DALLAS
1188,23/07/2019,1403010.0,01/01/1935,2000.0,661.0,2.0,3.0,2.0,9501 MICKEY DR,75217.0,TX,DALLAS
1189,15/07/2019,1241190.0,01/01/1925,2000.0,890.0,2.0,5.0,3.0,4901 RAND AVE,75216.0,TX,DALLAS
1190,14/08/2019,843000.0,01/01/1910,2000.0,893.0,2.0,3.0,2.0,2300 GREAT LIGHT DR,75228.0,TX,DALLAS
1191,10/06/2019,672110.0,01/01/1908,2000.0,576.0,3.0,3.0,3.0,1000 MUNGER AVE,75202.0,TX,DALLAS
1192,07/08/2019,308190.0,01/01/1971,1999.0,735.0,1.0,2.0,1.0,10200 BLACKJACK OAKS DR,75227.0,TX,DALLAS
1193,13/08/2019,562400.0,01/01/1971,1999.0,616.0,1.0,4.0,2.0,2100 SPRINGHILL DR,75228.0,TX,DALLAS
1194,05/08/2019,385970.0,01/01/1969,1999.0,445.0,1.0,3.0,2.0,6900 THORNWOOD DR,75227.0,TX,DALLAS
1195,30/07/2019,245980.0,01/01/1969,1999.0,518.0,1.0,3.0,2.0,4701 MILITARY PKWY,75223.0,TX,DALLAS
1196,10/06/2019,385320.0,01/01/1969,1999.0,1018.0,1.0,5.0,3.0,1703 MARKET ST,75202.0,TX,DALLAS
1197,18/06/2019,348120.0,01/01/1968,1999.0,366.0,1.0,3.0,2.0,4401 WORCOLA ST,75206.0,TX,DALLAS
1198,07/06/2019,492410.0,01/01/1967,1999.0,732.0,1.0,4.0,2.0,501 EVERGREEN ST,75201.0,TX,DALLAS
1199,31/07/2019,179910.0,01/01/1967,1999.0,439.0,1.0,3.0,2.0,2801 FAKES DR,75224.0,TX,DALLAS
1200,29/07/2019,227150.0,01/01/1967,1999.0,451.0,1.0,3.0,2.0,3501 FONTANA DR,75220.0,TX,DALLAS
1201,22/07/2019,402580.0,01/01/1967,1999.0,488.0,1.0,3.0,2.0,800 OSLO LN,75217.0,TX,DALLAS
1202,31/07/2019,303820.0,01/01/1966,1999.0,482.0,2.0,4.0,2.0,1601 HANSBORO AVE,75224.0,TX,DALLAS
1203,19/06/2019,501730.0,01/01/1961,1999.0,658.0,2.0,3.0,2.0,163 PITTSBURG ST,75207.0,TX,DALLAS
1204,09/07/2019,413500.0,01/01/1953,1999.0,610.0,1.0,3.0,2.0,1400 LOOMIS AVE,75215.0,TX,DALLAS
1205,09/07/2019,326270.0,01/01/1952,1999.0,433.0,1.0,3.0,1.0,2800 BIRMINGHAM AVE,75215.0,TX,DALLAS
1206,29/07/2019,617680.0,01/01/1952,1999.0,448.0,1.0,2.0,1.0,3501 CORTEZ DR,75220.0,TX,DALLAS
1207,14/07/2019,477930.0,01/01/1951,1999.0,680.0,1.0,4.0,3.0,2833 CANARY DR,75216.0,TX,DALLAS
1208,24/07/2019,436180.0,01/01/1951,1999.0,299.0,1.0,2.0,1.0,12100 JUPITER RD,75218.0,TX,DALLAS
1209,14/08/2019,1682340.0,01/01/1950,1999.0,1518.0,2.0,5.0,5.0,2200 RIEK RD,75228.0,TX,DALLAS
1210,26/06/2019,300400.0,01/01/1948,1999.0,338.0,1.0,2.0,1.0,3737 ROCK QUARRY RD,75211.0,TX,DALLAS
1211,22/07/2019,465220.0,01/01/1943,1999.0,518.0,2.0,2.0,2.0,9800 PEBBLE VALLEY LN,75217.0,TX,DALLAS
1212,26/06/2019,227970.0,01/01/1942,1999.0,479.0,1.0,2.0,1.0,3200 ADBRITAIN DR,75211.0,TX,DALLAS
1213,31/07/2019,341130.0,01/01/1942,1999.0,363.0,1.0,2.0,1.0,3601 OVID AVE,75224.0,TX,DALLAS
1214,03/07/2019,1176460.0,01/01/1940,1999.0,671.0,1.0,3.0,3.0,3700 VINEYARD DR,75212.0,TX,DALLAS
1215,29/07/2019,300330.0,01/01/1940,1999.0,305.0,1.0,2.0,1.0,9401 EL CENTRO DR,75220.0,TX,DALLAS
1216,24/06/2019,851940.0,01/01/1940,1999.0,838.0,2.0,4.0,4.0,3901 ADRIAN DR,75209.0,TX,DALLAS
1217,07/07/2019,455910.0,01/01/1940,1999.0,378.0,1.0,2.0,1.0,6700 INVERNESS LN,75214.0,TX,DALLAS
1218,06/08/2019,2960.0,01/01/1939,1999.0,710.0,2.0,2.0,2.0,6800 WOODMARK CT,75230.0,TX,DALLAS
1219,15/07/2019,753450.0,01/01/1935,1999.0,878.0,2.0,5.0,3.0,4801 BISMARK DR,75216.0,TX,DALLAS
1220,14/08/2019,336660.0,01/01/1932,1999.0,472.0,2.0,3.0,1.0,4801 ALDENBURY ST,75228.0,TX,DALLAS
1221,12/08/2019,549930.0,01/01/1931,1999.0,564.0,2.0,4.0,1.0,3301 MAYHEW DR,75228.0,TX,DALLAS
1222,08/08/2019,221870.0,01/01/1923,1999.0,427.0,2.0,4.0,1.0,3001 WEATHER VANE LN,75228.0,TX,DALLAS
1223,11/07/2019,424580.0,01/01/1922,1999.0,296.0,1.0,2.0,1.0,5100 LOBELLO DR,75229.0,TX,DALLAS
1224,19/06/2019,610040.0,01/01/1921,1999.0,701.0,2.0,5.0,2.0,1108 QUAKER ST,75207.0,TX,DALLAS
1225,07/06/2019,285590.0,01/01/1971,1998.0,604.0,1.0,3.0,2.0,1501 FEDERAL ST,75201.0,TX,DALLAS
1226,07/06/2019,316730.0,01/01/1971,1998.0,424.0,1.0,3.0,1.0,2323 BRYAN ST,75201.0,TX,DALLAS
1227,17/07/2019,211640.0,01/01/1971,1998.0,393.0,1.0,4.0,2.0,9301 MUSGRAVE DR,75217.0,TX,DALLAS
1228,17/06/2019,368890.0,01/01/1971,1998.0,463.0,1.0,3.0,1.0,5400 CAMBRIDGE AVE,75205.0,TX,DALLAS
1229,09/07/2019,327880.0,01/01/1970,1998.0,539.0,1.0,4.0,2.0,1601 SEEGAR ST,75215.0,TX,DALLAS
1230,29/07/2019,280000.0,01/01/1969,1998.0,357.0,1.0,3.0,1.0,10100 WALLER DR,75229.0,TX,DALLAS
1231,03/07/2019,307410.0,01/01/1968,1998.0,372.0,1.0,3.0,1.0,4100 NORCO ST,75212.0,TX,DALLAS
1232,12/06/2019,412690.0,01/01/1967,1998.0,680.0,1.0,4.0,3.0,3201 HASKELL AVE,75204.0,TX,DALLAS
1233,22/07/2019,408120.0,01/01/1966,1998.0,619.0,1.0,3.0,2.0,7900 GROTON LN,75217.0,TX,DALLAS
1234,29/07/2019,260100.0,01/01/1943,1998.0,378.0,1.0,2.0,2.0,9100 VALLEY CHAPEL LN,75220.0,TX,DALLAS
1235,28/07/2019,236380.0,01/01/1942,1998.0,283.0,1.0,2.0,1.0,2474 MANANA DR,75220.0,TX,DALLAS
1236,14/07/2019,452430.0,01/01/1942,1998.0,536.0,1.0,3.0,2.0,3600 KOLLOCH DR,75216.0,TX,DALLAS
1237,28/06/2019,380050.0,01/01/1942,1998.0,268.0,1.0,2.0,1.0,2600 KINGSTON ST,75211.0,TX,DALLAS
1238,20/06/2019,790150.0,01/01/1941,1998.0,607.0,1.0,3.0,2.0,2000 EVANSTON AVE,75208.0,TX,DALLAS
1239,26/06/2019,453110.0,01/01/1941,1998.0,402.0,1.0,2.0,1.0,600 ROSE COTTAGE PL,75211.0,TX,DALLAS
1240,11/06/2019,653300.0,01/01/1940,1998.0,515.0,1.0,3.0,2.0,200 SANTA FE AVE,75203.0,TX,DALLAS
1241,14/06/2019,446380.0,01/01/1940,1998.0,375.0,1.0,2.0,2.0,7001 HUNTERS GLEN RD,75205.0,TX,DALLAS
1242,03/07/2019,346360.0,01/01/1940,1998.0,378.0,1.0,2.0,1.0,3501 LAKE BEND DR,75212.0,TX,DALLAS
1243,14/06/2019,482470.0,01/01/1939,1998.0,488.0,1.0,3.0,2.0,1100 MANDERLY CT,75204.0,TX,DALLAS
1244,08/07/2019,835910.0,01/01/1933,1998.0,491.0,2.0,4.0,3.0,2900 WHITE ROCK RD,75214.0,TX,DALLAS
1245,13/08/2019,151150.0,01/01/1932,1998.0,241.0,1.0,2.0,1.0,8531 SWEETWOOD DR,75228.0,TX,DALLAS
1246,09/07/2019,491870.0,01/01/1928,1998.0,387.0,1.0,3.0,2.0,3800 CROZIER ST,75215.0,TX,DALLAS
1247,14/06/2019,744840.0,01/01/1918,1998.0,978.0,2.0,4.0,3.0,1100 FLORIDE ST,75204.0,TX,DALLAS
1248,30/07/2019,565380.0,01/01/1914,1998.0,485.0,1.0,2.0,1.0,401 CLERMONT AVE,75223.0,TX,DALLAS
1249,22/07/2019,870310.0,01/01/1952,1997.0,981.0,2.0,4.0,4.0,900 JESSICA LN,75217.0,TX,DALLAS
1250,29/07/2019,2466950.0,01/01/1943,1997.0,2015.0,2.0,5.0,5.0,4201 GLOSTER RD,75220.0,TX,DALLAS
1251,30/07/2019,502320.0,01/01/1942,1997.0,424.0,1.0,3.0,2.0,5301 PARRY AVE,75223.0,TX,DALLAS
1252,13/08/2019,430240.0,01/01/1942,1997.0,329.0,1.0,2.0,1.0,2601 HEATHERWOOD DR,75228.0,TX,DALLAS
1253,02/07/2019,726590.0,01/01/1942,1997.0,832.0,2.0,3.0,2.0,3101 VIA HELENA DR,75211.0,TX,DALLAS
1254,01/08/2019,195360.0,01/01/1941,1997.0,387.0,1.0,2.0,1.0,800 JAGUAR LN,75226.0,TX,DALLAS
1255,21/06/2019,181910.0,01/01/1939,1997.0,381.0,1.0,3.0,1.0,1500 TAFT ST,75208.0,TX,DALLAS
1256,11/07/2019,435950.0,01/01/1939,1997.0,363.0,1.0,3.0,2.0,1601 LORIS LN,75216.0,TX,DALLAS
1257,07/07/2019,1130.0,01/01/1938,1997.0,271.0,1.0,1.0,1.0,10500 ROYAL SPRINGS DR,75229.0,TX,DALLAS
1258,23/07/2019,190960.0,01/01/1913,1997.0,271.0,1.0,1.0,1.0,9500 CIRCLEWOOD DR,75217.0,TX,DALLAS
1259,26/06/2019,1508540.0,01/01/1912,1997.0,1137.0,3.0,4.0,3.0,1200 ROBERT B CULLUM BLVD,75210.0,TX,DALLAS
1260,25/06/2019,1800300.0,01/01/1964,1996.0,1414.0,1.0,4.0,4.0,4301 MACARTHUR AVE,75209.0,TX,DALLAS
1261,14/08/2019,753190.0,01/01/1960,1996.0,945.0,1.0,4.0,3.0,3236 ROSEBANK DR,75228.0,TX,DALLAS
1262,10/07/2019,606710.0,01/01/1954,1996.0,485.0,2.0,4.0,2.0,2600 DONALD ST,75215.0,TX,DALLAS
1263,03/07/2019,512230.0,01/01/1953,1996.0,479.0,1.0,3.0,2.0,4000 PUGET ST,75212.0,TX,DALLAS
1264,15/07/2019,431830.0,01/01/1952,1996.0,652.0,1.0,3.0,2.0,4900 DUPONT CIR,75216.0,TX,DALLAS
1265,11/06/2019,676400.0,01/01/1952,1996.0,299.0,1.0,2.0,1.0,1501 FIJI ST,75203.0,TX,DALLAS
1266,02/07/2019,536920.0,01/01/1952,1996.0,363.0,1.0,2.0,1.0,6000 VERDE WAY,75211.0,TX,DALLAS
1267,28/06/2019,649040.0,01/01/1951,1996.0,756.0,1.0,4.0,3.0,5000 LEONILA PLZ,75211.0,TX,DALLAS
1268,17/06/2019,582320.0,01/01/1951,1996.0,683.0,1.0,4.0,2.0,3509 ASBURY ST,75205.0,TX,DALLAS
1269,28/06/2019,672540.0,01/01/1950,1996.0,524.0,1.0,4.0,2.0,3001 RAYDELL PL,75211.0,TX,DALLAS
1270,14/07/2019,238180.0,01/01/1950,1996.0,451.0,1.0,3.0,1.0,4501 SOLAR LN,75216.0,TX,DALLAS
1271,08/08/2019,298250.0,01/01/1950,1996.0,415.0,1.0,2.0,1.0,3701 PUERTO RICO DR,75228.0,TX,DALLAS
1272,18/07/2019,371530.0,01/01/1950,1996.0,338.0,1.0,2.0,1.0,10800 BRAVURA LN,75217.0,TX,DALLAS
1273,04/07/2019,437230.0,01/01/1950,1996.0,402.0,1.0,2.0,1.0,3000 RUDER ST,75212.0,TX,DALLAS
1274,24/06/2019,1003420.0,01/01/1950,1996.0,805.0,1.0,2.0,2.0,8401 SWANANOAH RD,75209.0,TX,DALLAS
1275,21/07/2019,461370.0,01/01/1949,1996.0,393.0,1.0,2.0,2.0,7701 DASCH ST,75217.0,TX,DALLAS
1276,29/07/2019,438520.0,01/01/1949,1996.0,536.0,1.0,3.0,2.0,10501 KING WILLIAM DR,75220.0,TX,DALLAS
1277,22/07/2019,642460.0,01/01/1948,1996.0,472.0,1.0,3.0,2.0,300 CENTENNIAL DR,75217.0,TX,DALLAS
1278,21/06/2019,137790.0,01/01/1947,1996.0,527.0,2.0,4.0,1.0,11100 MALIBU DR,75229.0,TX,DALLAS
1279,31/07/2019,320330.0,01/01/1947,1996.0,329.0,1.0,2.0,1.0,2801 BRISTOL DR,75224.0,TX,DALLAS
1280,20/06/2019,242610.0,01/01/1947,1996.0,457.0,1.0,3.0,2.0,2300 HARDWICK ST,75208.0,TX,DALLAS
1281,19/06/2019,584150.0,01/01/1946,1996.0,424.0,1.0,2.0,2.0,5300 ROWENA ST,75206.0,TX,DALLAS
